"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9861.29825730194","10090.8902294786","11029.1808513967","10883.6550992972","11207.6357529988","11577.4433157541","12350.4363951356","13231.8202010646","14259.2403323095","15351.3903204205","16347.5274838573","16948.01656925","18192.5980747133","20703.1348950618","22223.8665419822","23467.479812448","26415.7315880767","27512.8978416244","28283.8587013515","26879.8274575508","27593.7988219983","27324.1748967072","29146.3343701245","29958.9408015707","30900.4314627837","30460.3741847614","27992.1181801017","26481.0729690522","25864.9449662792","25698.0051958775","23392.9931402776","23036.2560234549","23295.5463399581",
"Tunisia","TUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5660.2890392429","5756.59667648068","6079.25860240097","6091.53441951565","6171.05925297792","6213.59055145493","6561.29153262029","6826.07376070348","7064.51327882006","7407.34115134281","7673.71113158739","7883.8969453011","7909.47735058775","8200.79271929676","8628.86036642483","8847.08664748488","9226.47180213449","9755.41276645941","10073.6297855657","10279.9950729559","10478.0104391726","10135.6801974961","10428.9745273103","10563.3745980093","10767.2229090236","10750.2373228704","10751.3979430551","10874.9468863561","11046.6818041618","11113.7957309198","10040.1243774743","10395.9135598813","10569.050828623",
"Turkiye","TUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12535.9196393844","12398.6563588612","12796.127323353","13536.2209483881","12679.874810599","13449.2756277799","14205.066788744","15036.1769896386","15158.999506441","14445.3857396939","15223.3516934721","14136.6705970308","14839.1305823145","15488.1102122939","16775.0791956695","18038.8129252324","19043.6222765122","19845.3352230165","19755.464889716","18544.8781724656","19804.4615651713","21701.7020407689","22452.8440481953","24047.2922506099","24897.0014082098","26061.8315185663","26568.0196460284","28193.1744851997","28652.2115909444","28476.6828439244","28726.1916576598","31722.1597179877","33149.4982176858",
"Tuvalu","TUV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2703.29377494064","2749.35878318246","2792.5954887013","2891.81393215309","3175.17750382006","3008.09540029263","2821.11920106886","3097.20143454992","3575.81849131543","3517.70650175699","3484.29042169653","3490.44705169017","3827.64469291764","3638.88234063698","3511.50574780868","3307.30724292046","3348.1147641387","3545.20407545196","3736.26959104486","3456.98272115315","3334.66487860458","3512.09341558216","3388.59755428833","3515.20069968976","3521.32867595309","3895.99794995226","4126.00947098061","4236.39950273788","4280.54348519959","4831.73612797484","4577.96563012522","4604.40203490198","4591.33071332173",
"Tanzania","TZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338.564453125","1331.58813476563","1305.95617675781","1280.54797363281","1251.08093261719","1255.04870605469","1287.70263671875","1306.12878417969","1319.75329589844","1347.95776367188","1369.58178710938","1413.82055664063","1475.09362792969","1532.28283691406","1603.24731445313","1676.07373046875","1736.23474121094","1802.54711914063","1853.84765625","1903.36938476563","1972.36743164063","2064.06860351563","2095.22241210938","2170.99926757813","2246.34497070313","2306.66748046875","2381.22241210938","2457.5693359375","2511.82934570313","2578.84033203125","2552.546875","2584.39770507813","2623.86157226563",
"Uganda","UGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","901.660809496259","921.085051579367","920.65153007791","963.437566609324","991.40829308704","1075.93564843095","1142.13602046292","1165.96164109955","1187.2966490925","1242.05188734004","1241.53286586558","1266.72736140468","1335.1952766024","1377.95203445764","1428.84871129939","1475.81165015328","1588.00225496382","1671.82174983592","1764.99311625049","1830.8716668098","1878.52091780196","1996.06557674086","2013.54634137868","2026.62283943619","2067.79541692834","2108.86025763536","2137.20727773952","2128.39686872771","2186.90714698189","2250.01492163403","2240.49023729115","2246.41411077359","2280.07374296159",
"Ukraine","UKR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16428.48046875","14967.7333984375","13447.1640625","11531.298828125","8934.775390625","7906.95703125","7179.677734375","7028.04638671875","6956.39892578125","7008.24365234375","7496.81298828125","8242.703125","8765.6826171875","9678.0869140625","10902.0380859375","11319.5107421875","12259.158203125","13345.771484375","13719.271484375","11694.4482421875","12221.4404296875","12933.3564453125","12985.0869140625","13020.6005859375","12385.8134765625","11216.1181640625","11536.31640625","11860.560546875","12336.9267578125","12804.955078125","12407.7900390625","12949.326171875","10731.4404296875",
"Upper middle income","UMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5874.93668762683","5834.56286939444","5759.79447134518","5881.57764549288","5959.49674610053","6081.79938708189","6306.50866317849","6569.91364188789","6571.89649074703","6720.06628326928","7080.29674147477","7247.93993644259","7508.91751738299","7869.3327380795","8408.1970345361","8945.26408011269","9615.93573727911","10394.6225363065","10934.952695977","11028.5608173857","11808.3307950408","12470.4169701779","13075.6762856053","13634.5316030036","14106.6935822699","14541.0533395689","14995.4325647753","15621.961136013","16243.0947451104","16766.9490597452","16490.6594827834","17634.2658240661","18129.3596522576",
"Uruguay","URY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11112.7364045813","11438.6111729765","12274.0089013173","12528.6293093239","13364.2041883738","13095.3929832883","13747.2931243277","14837.5907069536","15424.3627975179","15114.3496274249","14762.9478690725","14157.9627622996","13041.5304572476","13131.6148968289","13773.7665071721","14784.0689815076","15368.6178797876","16342.6279553075","17476.1531778529","18174.0081868493","19542.5574688937","20496.4343642184","21161.8565301211","22077.4483014673","22722.0501071331","22731.5206296574","23041.5052424806","23384.7401885795","23388.12900354","23552.842731429","22073.3748726635","23257.2564088149","24426.6593485458",
"United States","USA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40451.498404837","39871.3429640464","40707.2906306151","41279.5165015913","42419.1953650407","43042.2138221145","44149.371128755","45560.9201445595","47050.9950828359","48743.8828368156","50169.8563622622","50149.8286916684","50529.349581757","51497.7346884645","52989.0306944184","54331.6583361399","55307.7191487452","55885.6461740938","55427.1782729987","53514.9317967918","54510.4656195265","54954.4639140964","55796.9719189018","56432.3277678137","57301.6004243398","58420.7030402533","58965.9874885429","59907.7542608847","61348.4565959474","62470.9299128669","60158.9104528302","63635.823810408","64623.1256297446",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3638.8768401433","3544.58609376901","3074.65882050151","2936.44812806948","2729.63777537696","2656.63263356497","2650.60959849643","2736.36494422903","2808.46100987754","2897.82003553707","2967.6019102356","3052.28150391729","3134.96117390116","3229.84792416846","3430.62855890407","3626.62082421134","3849.59438049555","4154.70257805895","4457.69922082724","4735.99522012931","4953.96136759497","5185.68461969044","5472.83350687783","5781.1565699847","6075.19222413462","6401.11516738978","6663.94961380895","6840.70985995243","7118.20371242347","7403.74277976337","7407.7276397088","7800.50150063237","8073.21043944232",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6480.03094931997","6536.59041890753","6926.34499654509","7195.40829552807","7085.49416856889","7620.41763581978","7710.72786267984","7981.97826332198","8316.53485494033","8554.67732766038","8708.79534354333","8874.45673606482","9364.28033230299","10021.0848542544","10479.7486055395","10794.7045688255","11613.853769558","12065.0699944659","12169.6740867651","12053.963790953","11571.1389586509","11564.9960049595","11767.3200387474","12128.1180922868","12328.8033101169","12723.3458437434","13316.2282477408","13575.4164879984","14042.1735211886","14183.1885691443","13690.9007525787","13839.4640520583","14572.6070302283",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2099.3946183871","2177.47371213606","2317.26663405709","2455.50874667143","2623.71998364772","2825.01640197646","3039.93799643061","3239.68159867516","3378.90478456605","3495.09791737933","3690.86811242299","3879.3389011208","4082.37336832724","4319.37395129533","4597.75718993323","4895.34658782105","5186.43198895153","5503.07233984225","5757.92383165782","6006.5800610542","6324.52593571084","6658.66688960272","6950.28738674785","7257.72968107476","7641.90942838655","8091.08934858777","8545.70177595225","9050.68788675827","9636.01320425316","10252.0036300109","10450.6214983186","10628.2196109305","11396.5313049957",
"Vanuatu","VUT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774.13834955161","2791.23427694545","2792.99561897071","2744.80277352088","2921.95167059499","2881.19401153163","2879.02897681445","2950.10517994725","2916.0752533548","2858.0988788145","2954.26941242844","2782.05364220794","2571.00357220386","2614.85218903454","2653.01462093256","2726.88436999954","2887.40024996914","2899.90637922555","2988.93670770147","3006.00613244755","2972.36874356407","2994.43719122437","2953.92983554387","2897.56428663704","2917.67787496353","2859.39927630523","2921.80840631996","3031.24317194292","3045.09541775409","3070.40405038143","2848.97023975982","2800.49386550755","2785.9038597746",
"World","WLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9718.10341527234","9682.15426706814","9679.16303475253","9688.10625211324","9811.75263921512","9968.82360858671","10192.9705027486","10440.5554435687","10553.4830792457","10776.5551239225","11138.4160673932","11246.4841616419","11398.5914601976","11668.4315021212","12105.3789876954","12495.3644634053","12969.5235138818","13464.8291046147","13658.7856578019","13391.3260122133","13899.5118409793","14263.1466852384","14535.9163384182","14820.3297895358","15139.4990267543","15461.1868865682","15777.5782154109","16186.4709249072","16588.667350357","16877.504962983","16212.4281756777","17087.1921023223","17522.6460624817",
